EFF_DATE,FIX_ID,ICAO_REGION_CODE,STATE_CODE,COUNTRY_CODE,NAV_ID,NAV_TYPE,BEARING,DISTANCE
2025/02/20,DMYHL,K6,NY,US,CRI,VOR/DME,41.0,2.57
2025/02/20,DNHRT,K1,WA,US,CVV,VOR/DME,353.97,19.73
2025/02/20,DNHRT,K1,WA,US,YVR,VOR/DME,128.18,
2025/02/20,DNMOR,K7,FL,US,ORL,LOC,252.7,
2025/02/20,DNMOR,K7,FL,US,ORL,VORTAC,247.61,5.99
2025/02/20,DNNIS,K6,NY,US,JFK,VOR/DME,309.61,
2025/02/20,DNNIS,K6,NY,US,LGA,LOC,224.13,6.18
2025/02/20,DOBBS,K7,TN,US,BNA,LOC,200.65,7.23
2025/02/20,DOBEE,K2,CO,US,DBL,VOR/DME,45.82,38.38
2025/02/20,DOBEE,K2,CO,US,RLG,VOR/DME,125.28,17.73
2025/02/20,DOBER,K5,WI,US,MSN,VORTAC,253.94,3.58
2025/02/20,DOBKE,K4,OK,US,LTS,VORTAC,113.0,6.0
2025/02/20,DOBLE,K6,NJ,US,GXU,VORTAC,63.29,7.0
2025/02/20,DOBOY,K7,GA,US,SSI,VORTAC,34.7,14.9
2025/02/20,DOBYE,K4,LA,US,MLU,VORTAC,26.0,6.0
2025/02/20,DOBYS,K2,NV,US,BQU,VOR/DME,321.0,
2025/02/20,DOBYS,K2,NV,US,LWL,VOR/DME,239.0,
2025/02/20,DOCAG,K7,GA,US,WRB,TACAN,323.0,3.5
2025/02/20,DOCAP,K7,MS,US,EVO,LOC,180.54,13.21
2025/02/20,DOCAT,K7,NC,US,LEI,LOC,54.15,10.01
2025/02/20,DOCEK,K4,TX,US,BYP,VORTAC,156.77,28.75
2025/02/20,DOCET,K4,LA,US,LSU,VORTAC,13.31,17.58
2025/02/20,DOCET,K4,LA,US,RQR,VOR/DME,320.86,
2025/02/20,DOCKN,K3,MN,US,GEP,VORTAC,351.76,19.0
2025/02/20,DOCMO,K6,VA,US,FAK,VORTAC,219.67,48.73
2025/02/20,DOCRA,K1,WA,US,OLM,VORTAC,249.81,12.0
2025/02/20,DODAH,K2,AZ,US,GUP,VORTAC,241.83,9.0
2025/02/20,DODAH,K2,AZ,US,ZUN,VORTAC,356.24,
2025/02/20,DODBE,K4,AR,US,ELD,VOR/DME,339.79,11.0
2025/02/20,DODDY,K4,LA,US,MWP,LOC,238.9,6.74
2025/02/20,DODGR,K2,CA,US,LAX,VORTAC,75.88,14.66
2025/02/20,DODGR,K2,CA,US,SLI,VORTAC,319.41,9.68
2025/02/20,DODJE,K4,TX,US,ACT,VORTAC,34.06,
2025/02/20,DODJE,K4,TX,US,CQY,VORTAC,281.71,
2025/02/20,DODJE,K4,TX,US,FUZ,VORTAC,134.0,47.2
2025/02/20,DODNY,K7,FL,US,CTY,VORTAC,112.7,
2025/02/20,DODNY,K7,FL,US,OCF,VORTAC,346.07,10.0
2025/02/20,DODSN,K3,KS,US,EMP,VORTAC,55.02,57.94
2025/02/20,DODSN,K3,KS,US,TOP,VORTAC,130.81,34.4
2025/02/20,DOERE,K3,MO,US,ANX,VORTAC,200.0,14.0
2025/02/20,DOFDO,K1,WA,US,ELN,VOR/DME,55.12,
2025/02/20,DOFFS,K4,TX,US,CWK,VORTAC,296.47,
2025/02/20,DOFFS,K4,TX,US,VNK,LOC,354.7,16.5
2025/02/20,DOGGE,K4,TX,US,EIC,VORTAC,315.33,
2025/02/20,DOGGE,K4,TX,US,TXK,LOC,219.97,
2025/02/20,DOGGE,K4,TX,US,TXK,VORTAC,200.79,18.37
2025/02/20,DOGGI,K7,GA,US,SZW,VORTAC,1.6,30.53
2025/02/20,DOGIN,K4,TX,US,PNH,VORTAC,118.27,29.0
2025/02/20,DOGIN,K4,TX,US,PVW,VOR/DME,17.34,
2025/02/20,DOGMA,K7,MS,US,GPT,VORTAC,171.0,10.79
2025/02/20,DOGMA,K7,MS,US,HRV,VORTAC,63.24,54.46
2025/02/20,DOGSS,K2,NM,US,CVS,TACAN,220.0,24.0
2025/02/20,DOHEB,PA,AK,US,RGN,LOC,62.36,10.87
2025/02/20,DOHEB,PA,AK,US,SCC,VOR/DME,288.53,17.21
2025/02/20,DOHNN,K4,TX,US,UYO,LOC,266.95,14.27
2025/02/20,DOHNT,K5,MI,US,DXO,VOR/DME,296.62,15.47
2025/02/20,DOHNT,K5,MI,US,SVM,VORTAC,217.65,7.66
2025/02/20,DOILY,K6,VA,US,BLF,VOR/DME,143.0,
2025/02/20,DOILY,K6,VA,US,PSK,VORTAC,191.91,13.03
2025/02/20,DOJOE,K2,AZ,US,ZUN,VORTAC,232.19,26.0
2025/02/20,DOKKA,PA,AK,US,ENA,VOR/DME,192.08,6.0
2025/02/20,DOKKS,K2,CA,US,OAK,VOR/DME,120.99,12.26
2025/02/20,DOKKS,K2,CA,US,OSI,VOR/DME,28.2,
2025/02/20,DOKME,K6,MD,US,ADW,VORTAC,183.2,12.0
2025/02/20,DOKTR,K3,MN,US,FGT,VORTAC,147.4,25.0
2025/02/20,DOKTR,K3,MN,US,FOW,VOR/DME,78.39,19.59
2025/02/20,DOLAC,K5,IN,US,OOM,VORTAC,264.0,7.0
2025/02/20,DOLCE,K2,CA,US,SAC,VORTAC,241.26,14.0
2025/02/20,DOLEY,K4,TX,US,ACT,VORTAC,45.83,55.08
2025/02/20,DOLEY,K4,TX,US,LOA,VORTAC,333.6,
2025/02/20,DOLLA,K1,OR,US,BTG,VORTAC,234.89,
2025/02/20,DOLLA,K1,OR,US,HIO,LOC,307.58,
2025/02/20,DOLLY,K5,KY,US,HYK,VOR/DME,190.69,34.5
2025/02/20,DOLLY,K5,KY,US,LOZ,VOR/DME,315.95,32.41
2025/02/20,DOLPE,PA,AK,US,BET,VORTAC,112.62,6.87
2025/02/20,DOLTS,K3,SD,US,FSD,VORTAC,221.5,24.0
2025/02/20,DOLTS,K3,SD,US,MHE,VOR/DME,118.01,
2025/02/20,DOMAC,K2,CA,US,SJC,VOR/DME,120.73,1.57
2025/02/20,DOMEY,PA,AK,US,ENN,VORTAC,16.96,
2025/02/20,DOMEY,PA,AK,US,FAI,VORTAC,335.29,20.0
2025/02/20,DOMGE,K7,FL,US,COF,TACAN,200.0,1.5
2025/02/20,DOMIW,K4,TX,US,CRP,LOC,311.81,3.58
2025/02/20,DOMIW,K4,TX,US,CRP,VORTAC,211.52,
2025/02/20,DOMMS,K2,AZ,US,PGS,VOR/DME,235.21,15.2
2025/02/20,DOMPE,K4,TX,US,FWH,LOC,176.53,
2025/02/20,DOMPE,K4,TX,US,NFW,TACAN,180.55,1.6
2025/02/20,DOMSE,K6,VA,US,SGC,LOC,10.67,5.75
2025/02/20,DONBE,K4,LA,US,LSU,VORTAC,141.52,
2025/02/20,DONBE,K4,LA,US,RQR,VOR/DME,273.33,23.0
2025/02/20,DONDE,K5,MI,US,CRL,VOR/DME,174.13,17.0
2025/02/20,DONEL,PA,AK,US,BIG,VORTAC,153.13,20.01
2025/02/20,DONEZ,K,OA,US,ZQA,VOR/DME,131.39,78.28
2025/02/20,DONHU,K7,FL,US,PIE,VORTAC,355.0,16.0
2025/02/20,DONIE,K4,TX,US,ACT,VORTAC,82.52,
2025/02/20,DONIE,K4,TX,US,FUZ,VORTAC,129.36,106.27
2025/02/20,DONIE,K4,TX,US,IAH,VORTAC,344.03,101.32
2025/02/20,DONII,K2,NM,US,HMN,TACAN,38.0,30.0
2025/02/20,DONIL,K6,DE,US,ACY,VORTAC,246.43,40.88
2025/02/20,DONIL,K6,DE,US,ENO,VORTAC,142.33,
2025/02/20,DONIL,K6,DE,US,SIE,VORTAC,276.4,23.62
2025/02/20,DONKE,TJ,PR,US,SJU,VORTAC,344.71,11.0
2025/02/20,DONLE,K7,NC,US,SDZ,VORTAC,161.26,6.0
2025/02/20,DONLY,K2,NM,US,CME,VORTAC,180.73,
2025/02/20,DONLY,K2,NM,US,ROW,LOC,,8.7
2025/02/20,DONNS,K3,MO,US,ANX,VORTAC,0.24,
2025/02/20,DONNS,K3,MO,US,BQS,VOR/DME,234.0,10.0
2025/02/20,DONVY,K1,WY,US,BOY,VOR/DME,152.85,30.28
2025/02/20,DONVY,K1,WY,US,RIW,LOC,104.32,
2025/02/20,DONVY,K1,WY,US,RIW,VOR/DME,104.72,14.0
2025/02/20,DONYA,CY,,CA,EPA,LOC,95.73,18.27
2025/02/20,DOODD,K7,SC,US,SPA,VORTAC,271.12,
2025/02/20,DOODD,K7,SC,US,SUG,VORTAC,205.44,24.86
2025/02/20,DOODL,K2,AZ,US,LUF,TACAN,294.79,22.31
2025/02/20,DOOGY,K5,IL,US,OBK,VOR/DME,217.58,
2025/02/20,DOOGY,K5,IL,US,SAJ,LOC,272.99,10.34
2025/02/20,DOOIN,K6,NJ,US,EZA,LOC,218.82,6.24
2025/02/20,DOOIN,K6,NJ,US,JFK,VOR/DME,277.03,
2025/02/20,DOOKR,K1,MT,US,HLN,LOC,90.71,
2025/02/20,DOOKR,K1,MT,US,HLN,VORTAC,,20.0
2025/02/20,DOONS,K2,NM,US,CVS,TACAN,130.0,13.0
2025/02/20,DOORE,K6,NJ,US,IGN,VOR/DME,225.0,45.48
2025/02/20,DOORE,K6,NJ,US,LGA,VOR/DME,315.01,27.03
2025/02/20,DOORZ,K5,OH,US,CLE,LOC,237.94,8.18
2025/02/20,DOOTH,K6,PA,US,PSB,VORTAC,110.05,14.0
2025/02/20,DOOZI,PA,AK,US,ANN,VOR/DME,308.54,40.0
2025/02/20,DOPEY,K4,TX,US,ADM,VORTAC,221.87,
2025/02/20,DOPEY,K4,TX,US,MQP,VORTAC,353.34,
2025/02/20,DOPEY,K4,TX,US,SPS,VORTAC,114.77,39.0
2025/02/20,DOPEY,K4,TX,US,UKW,VORTAC,299.2,8.15
2025/02/20,DOPIE,PH,HI,US,HNL,VORTAC,9.0,15.2
2025/02/20,DOPIE,PH,HI,US,NGF,TACAN,313.53,7.1
2025/02/20,DORAH,K5,WI,US,VOK,TACAN,256.0,6.0
2025/02/20,DORCE,K7,SC,US,CHS,VORTAC,300.08,26.09
2025/02/20,DOREC,K4,OK,US,PER,VORTAC,291.25,15.0
2025/02/20,DORET,K5,OH,US,SLT,VORTAC,287.25,118.85
2025/02/20,DOREY,K4,AR,US,ARG,VORTAC,57.87,26.24
2025/02/20,DORFF,K6,VA,US,BZM,VOR/DME,356.46,65.4
2025/02/20,DORFF,K6,VA,US,GZG,VOR/DME,78.12,30.38
2025/02/20,DORGE,K6,VA,US,AML,VOR/DME,225.64,
2025/02/20,DORGE,K6,VA,US,HEF,LOC,340.61,
2025/02/20,DORIA,K1,MT,US,GGW,VOR/DME,86.0,43.0
2025/02/20,DORIA,K1,MT,US,ISN,VOR/DME,254.86,73.86
2025/02/20,DORIE,K6,NY,US,MSS,LOC,45.22,
2025/02/20,DORIE,K6,NY,US,OGS,OM,89.68,
2025/02/20,DORIE,K6,NY,US,PTD,NDB,310.17,
2025/02/20,DORIS,K6,VT,US,CAM,VOR/DME,108.28,
2025/02/20,DORIS,K6,VT,US,CTR,VOR/DME,6.0,
2025/02/20,DORME,K6,MD,US,NHK,LOC,239.15,4.92
2025/02/20,DORRA,K7,AL,US,VUZ,VORTAC,301.94,20.0
2025/02/20,DORRF,PA,AK,US,EDF,TACAN,242.04,6.4
2025/02/20,DORRL,K7,FL,US,DHP,VORTAC,2.7,53.76
2025/02/20,DORRL,K7,FL,US,PBI,VORTAC,277.14,15.37
2025/02/20,DORRY,K2,CO,US,DPP,LOC,172.54,20.07
2025/02/20,DORSE,K1,MT,US,YXC,VOR/DME,106.33,62.03
2025/02/20,DORTH,K6,NJ,US,ACY,VORTAC,354.93,
2025/02/20,DORTH,K6,NJ,US,VCN,VOR/DME,60.46,17.8
2025/02/20,DOSAO,TJ,PR,US,BQN,VORTAC,52.42,5.0
2025/02/20,DOSEE,K1,OR,US,CVO,VOR/DME,134.0,
2025/02/20,DOSEE,K1,OR,US,EUG,VORTAC,68.88,8.58
2025/02/20,DOSNY,K3,IA,US,SPW,VOR/DME,49.08,14.0
2025/02/20,DOSOA,K3,KS,US,BUM,VORTAC,251.82,30.8
2025/02/20,DOSOA,K3,KS,US,MCI,VORTAC,190.44,69.27
2025/02/20,DOSSY,K4,TX,US,JCT,VORTAC,120.64,20.9
2025/02/20,DOTAY,K3,NE,US,ATB,LOC,307.11,
2025/02/20,DOTAY,K3,NE,US,OFF,TACAN,,6.53
2025/02/20,DOTEE,K3,KS,US,PER,VORTAC,335.39,20.0
2025/02/20,DOTME,K2,NV,US,ELY,VOR/DME,147.12,29.0
2025/02/20,DOTMY,K7,SC,US,RBW,LOC,49.06,6.33
2025/02/20,DOTSN,K7,GA,US,AHN,VOR/DME,70.0,21.81
2025/02/20,DOTTI,K5,MI,US,DMI,LOC,95.72,
2025/02/20,DOTTI,K5,MI,US,DXO,VOR/DME,,8.87
2025/02/20,DOTTS,K6,VA,US,CCV,VORTAC,222.0,24.0
2025/02/20,DOUGA,K2,CA,US,MZB,VORTAC,83.78,17.22
2025/02/20,DOUGA,K2,CA,US,PGY,VORTAC,16.82,8.89
2025/02/20,DOUGG,K6,VA,US,LYH,VOR/DME,27.39,11.0
2025/02/20,DOUGH,K7,SC,US,CAE,VORTAC,23.76,10.0
2025/02/20,DOUGH,K7,SC,US,FLO,VORTAC,262.03,67.19
2025/02/20,DOUMA,K2,NM,US,SAF,VORTAC,260.82,4.2
2025/02/20,DOUMA,K2,NM,US,SGB,LOC,207.12,6.22
2025/02/20,DOVEE,K2,NV,US,BTY,VORTAC,114.0,124.62
2025/02/20,DOVEE,K2,NV,US,DRK,VORTAC,278.0,122.65
2025/02/20,DOVER,K7,GA,US,ALD,VOR,216.31,
2025/02/20,DOVER,K7,GA,US,SAV,VORTAC,341.37,39.09
2025/02/20,DOVES,K5,KY,US,OWB,LOC,,
2025/02/20,DOVES,K5,KY,US,OWB,VOR/DME,,5.0
2025/02/20,DOVIE,K4,TX,US,DLF,VORTAC,129.5,18.0
2025/02/20,DOVIE,K4,TX,US,ILH,LOC,128.44,
2025/02/20,DOVRR,P,OP,US,HNL,VORTAC,163.46,155.63
2025/02/20,DOVRR,P,OP,US,MKK,VORTAC,180.12,147.47
2025/02/20,DOWCY,K1,OR,US,IMB,VOR/DME,132.42,11.44
2025/02/20,DOWDD,K2,CA,US,PDZ,VORTAC,270.0,15.61
2025/02/20,DOWDD,K2,CA,US,POM,VORTAC,187.0,6.01
2025/02/20,DOWDY,K6,NJ,US,CDW,LOC,42.62,
2025/02/20,DOWDY,K6,NJ,US,TEB,VOR/DME,343.08,
2025/02/20,DOWEL,K3,IA,US,MZV,VOR/DME,289.48,17.26
2025/02/20,DOWES,K4,TX,US,FST,VORTAC,273.0,25.43
2025/02/20,DOWES,K4,TX,US,PEQ,VOR/DME,155.0,
2025/02/20,DOWGS,K7,GA,US,VAD,TACAN,338.0,27.0
2025/02/20,DOWNE,K2,CA,US,LAX,VORTAC,68.0,15.52
2025/02/20,DOWNE,K2,CA,US,SLI,VORTAC,327.39,11.37
2025/02/20,DOWNE,K2,CA,US,SMO,VOR/DME,84.31,16.82
2025/02/20,DOWNN,K7,FL,US,LAL,VORTAC,153.23,31.57
2025/02/20,DOWNN,K7,FL,US,RSW,VORTAC,3.0,58.7
2025/02/20,DOWNN,K7,FL,US,SRQ,VOR/DME,86.61,
2025/02/20,DOWNS,K5,IN,US,IIU,VORTAC,263.89,32.08
2025/02/20,DOWNS,K5,IN,US,MYS,VOR,359.0,
2025/02/20,DOWWN,K2,CA,US,GVO,VORTAC,41.31,5.53
2025/02/20,DOWWN,K2,CA,US,RZS,VORTAC,277.02,12.0
2025/02/20,DOXIE,K1,ID,US,LKT,VOR/DME,304.28,67.21
2025/02/20,DOYAB,K3,ND,US,MOT,LOC,312.38,12.4
2025/02/20,DOYAD,K4,LA,US,LLA,VOR/DME,85.57,15.0
2025/02/20,DOYAG,K5,WI,US,OSH,VORTAC,212.25,26.0
2025/02/20,DOYAR,K5,IL,US,SPI,VORTAC,234.56,0.91
2025/02/20,DOYAY,K3,MO,US,STL,VORTAC,223.94,10.0
2025/02/20,DOYEB,K2,CA,US,VBG,TACAN,309.0,2.0
2025/02/20,DOYEG,PA,AK,US,BGQ,VORTAC,162.76,20.06
2025/02/20,DOYEG,PA,AK,US,EDF,LOC,242.02,
2025/02/20,DOYEG,PA,AK,US,EDF,TACAN,,6.45
2025/02/20,DOYEL,K1,OR,US,BKE,VOR/DME,298.28,25.0
2025/02/20,DOYLE,K2,CA,US,SLI,VORTAC,251.0,33.89
2025/02/20,DOYLE,K2,CA,US,SMO,VOR/DME,205.47,21.1
2025/02/20,DOYLE,K2,CA,US,SXC,VORTAC,309.77,26.93
2025/02/20,DOYPE,K2,CO,US,ASE,LOC,330.63,7.1
2025/02/20,DOZEN,K4,AR,US,HOT,VOR/DME,276.0,
2025/02/20,DOZEN,K4,AR,US,TXK,VORTAC,8.0,
2025/02/20,DOZER,K7,AL,US,CEW,VORTAC,28.0,
2025/02/20,DOZER,K7,AL,US,OZR,VOR/DME,268.0,
2025/02/20,DOZEY,PA,AK,US,GKN,VOR/DME,339.05,14.92
2025/02/20,DOZIT,K2,AZ,US,GCN,VOR/DME,340.86,24.82
2025/02/20,DOZIT,K2,AZ,US,PGA,VOR/DME,213.97,
2025/02/20,DOZPA,K3,KS,US,FOE,TACAN,318.0,1.35
2025/02/20,DPLOY,K4,TX,US,IAH,LOC,266.94,21.16
2025/02/20,DRAAK,K4,TX,US,PPZ,LOC,356.27,16.41
2025/02/20,DRABS,K3,NE,US,LNK,VORTAC,253.97,75.0
2025/02/20,DRACK,K1,OR,US,DSD,VORTAC,196.07,10.0
2025/02/20,DRAEK,K5,OH,US,CJN,LOC,6.17,14.3
2025/02/20,DRAFT,K7,FL,US,TAY,VORTAC,172.88,38.94
2025/02/20,DRAHN,K5,WI,US,JVL,VOR/DME,4.75,
2025/02/20,DRAHN,K5,WI,US,MSN,VORTAC,90.0,15.0
2025/02/20,DRAIK,K6,VA,US,GVE,VORTAC,223.16,65.92
2025/02/20,DRAIK,K6,VA,US,RIC,VORTAC,264.0,82.58
2025/02/20,DRAIL,K3,MN,US,FCM,VOR/DME,269.07,20.55
2025/02/20,DRAIL,K3,MN,US,RWF,VOR/DME,60.0,55.87
2025/02/20,DRAIN,K1,OR,US,EUG,VORTAC,172.0,28.0
2025/02/20,DRAIN,K1,OR,US,OTH,VOR/DME,53.71,
2025/02/20,DRAKE,K2,CO,US,BRK,VOR/DME,145.0,22.71
2025/02/20,DRAKE,K2,CO,US,FCS,VOR/DME,93.29,16.71
2025/02/20,DRAKE,K2,CO,US,HGO,VOR/DME,244.5,
2025/02/20,DRAKE,K2,CO,US,IHS,NDB,97.01,
2025/02/20,DRAKE,K2,CO,US,PUB,VORTAC,354.19,18.74
2025/02/20,DRAKO,K2,NV,US,TQQ,VORTAC,,7.27
2025/02/20,DRAKO,K2,NV,US,UVV,LOC,141.23,
2025/02/20,DRAMA,K3,KS,US,MHK,VOR/DME,160.0,
2025/02/20,DRAMA,K3,KS,US,SLN,VORTAC,74.83,46.96
2025/02/20,DRANE,K4,AR,US,ELD,VOR/DME,229.0,14.0
2025/02/20,DRANK,K2,CA,US,OAK,VOR/DME,235.0,28.0
2025/02/20,DRANK,K2,CA,US,OSI,VOR/DME,267.0,34.0
2025/02/20,DRANO,K4,AR,US,FSM,VORTAC,90.0,18.55
2025/02/20,DRAPE,K2,UT,US,BNT,LOC,,9.6
2025/02/20,DRAPE,K2,UT,US,UTJ,LOC,163.95,
2025/02/20,DRAPH,K4,TX,US,IAH,VORTAC,110.61,40.0
2025/02/20,DRAPH,K4,TX,US,MHF,VOR/DME,26.78,
2025/02/20,DRAWL,K3,KS,US,GCK,VORTAC,227.82,49.8
2025/02/20,DRAWN,P,AS,US,TUT,VORTAC,200.0,21.0
2025/02/20,DRBRN,K5,MI,US,DWC,LOC,35.71,20.7
2025/02/20,DREAM,K2,NV,US,BLD,VORTAC,340.0,70.77
2025/02/20,DREAM,K2,NV,US,LAS,VORTAC,352.0,65.97
2025/02/20,DREAR,K5,WI,US,BAE,VOR/DME,270.43,33.66
2025/02/20,DREAR,K5,WI,US,MSN,VORTAC,88.71,12.74
2025/02/20,DREEM,K6,MA,US,GDM,VOR/DME,142.14,
2025/02/20,DREEM,K6,MA,US,HFD,VOR/DME,52.51,56.25
2025/02/20,DREEW,K2,CA,US,NKX,TACAN,62.0,10.0
2025/02/20,DREGO,PH,HI,US,NGF,TACAN,26.0,4.8
2025/02/20,DREMS,K6,NJ,US,COL,VOR/DME,302.87,18.81
2025/02/20,DREMS,K6,NJ,US,JFK,VOR/DME,263.0,37.28
2025/02/20,DREWS,K1,OR,US,OED,VORTAC,344.94,15.0
2025/02/20,DREXL,K2,CO,US,BRK,VOR/DME,182.45,
2025/02/20,DREXL,K2,CO,US,PUB,LOC,260.27,
2025/02/20,DREXL,K2,CO,US,PUB,VORTAC,259.26,17.0
2025/02/20,DRIBB,K2,AZ,US,IVI,LOC,,
2025/02/20,DRIBB,K2,AZ,US,RBJ,NDB,305.0,
2025/02/20,DRIBB,K2,AZ,US,TUS,VORTAC,256.0,
2025/02/20,DRIED,K4,LA,US,LCH,VORTAC,358.92,
2025/02/20,DRIED,K4,LA,US,LFT,VORTAC,292.54,60.53
2025/02/20,DRIFT,K6,NJ,US,CYN,VORTAC,100.0,34.73
2025/02/20,DRIFT,K6,NJ,US,JFK,VOR/DME,187.1,
2025/02/20,DRIFT,K6,NJ,US,RBV,VORTAC,131.48,
2025/02/20,DRIFT,K6,NJ,US,SIE,VORTAC,59.0,67.59
2025/02/20,DRIFY,K2,CA,US,SLI,VORTAC,218.41,
2025/02/20,DRIFY,K2,CA,US,TOA,LOC,114.46,10.3
2025/02/20,DRIGE,PA,AK,US,UNK,LOC,330.13,5.39
2025/02/20,DRILL,K4,TX,US,ACT,VORTAC,50.43,28.0
2025/02/20,DRILL,K4,TX,US,TTT,VOR/DME,161.91,
2025/02/20,DRINK,TI,VI,US,SJU,VORTAC,97.0,54.68
2025/02/20,DRINK,TI,VI,US,STT,VOR/DME,7.0,
2025/02/20,DRIPP,K3,KS,US,GCK,VORTAC,191.7,13.0
2025/02/20,DRIVL,K3,MO,US,BUM,VORTAC,30.79,69.53
2025/02/20,DRIVL,K3,MO,US,MCI,VORTAC,90.95,54.51
2025/02/20,DROLL,K3,MO,US,COU,VOR/DME,330.0,
2025/02/20,DROLL,K3,MO,US,HLV,VORTAC,243.08,12.87
2025/02/20,DRONE,K7,NC,US,CVI,VORTAC,54.99,13.49
2025/02/20,DRONE,K7,NC,US,NGU,TACAN,227.75,31.08
2025/02/20,DRONE,K7,NC,US,ORF,VORTAC,233.39,31.43
2025/02/20,DROPP,K4,TX,US,EFD,TACAN,216.0,30.0
2025/02/20,DROPS,K4,OK,US,OKM,VOR/DME,282.65,
2025/02/20,DROPS,K4,OK,US,TUL,VORTAC,238.0,42.0
2025/02/20,DROWE,K6,WV,US,BLF,LOC,48.88,
2025/02/20,DROWE,K6,WV,US,BLF,VOR/DME,44.61,11.0
2025/02/20,DROWN,K7,FL,US,DHP,VORTAC,195.0,65.93
2025/02/20,DROWN,K7,FL,US,EYW,VORTAC,82.0,67.22
2025/02/20,DRPPD,K4,TX,US,CLL,VORTAC,299.18,17.52
2025/02/20,DRRTY,K2,AZ,US,DRK,VORTAC,61.02,15.0
2025/02/20,DRSCL,K5,IL,US,OBK,VOR/DME,154.0,
2025/02/20,DRSCL,K5,IL,US,UYJ,LOC,93.0,6.7
2025/02/20,DRUGG,K4,TX,US,DHT,VORTAC,169.03,9.0
2025/02/20,DRUMM,K2,CO,US,DPP,LOC,172.54,14.0
2025/02/20,DRUZZ,K6,VA,US,AML,VOR/DME,296.5,43.86
2025/02/20,DRUZZ,K6,VA,US,ESL,VOR/DME,103.0,29.69
2025/02/20,DRUZZ,K6,VA,US,LDN,VORTAC,345.0,
2025/02/20,DRVVR,K5,IN,US,UZK,LOC,49.56,9.76
2025/02/20,DRVVR,K5,IN,US,VHP,VORTAC,78.64,
2025/02/20,DRWUD,K5,IN,US,TTH,VORTAC,123.68,
2025/02/20,DRWUD,K5,IN,US,VHP,VORTAC,209.47,40.0
2025/02/20,DRYAD,K1,ID,US,BYI,VOR/DME,175.0,
2025/02/20,DRYAD,K1,ID,US,TWF,VORTAC,112.08,28.91
2025/02/20,DRYCK,K4,TX,US,NOG,TACAN,274.0,13.0
2025/02/20,DRYHT,K2,NM,US,SJN,VORTAC,78.16,50.0
2025/02/20,DRYVE,K2,UT,US,FFU,VORTAC,314.0,10.0
2025/02/20,DRYVE,K2,UT,US,OGD,VORTAC,163.36,48.31
2025/02/20,DSERT,K2,AZ,US,DRK,VORTAC,96.81,43.23
2025/02/20,DSERT,K2,AZ,US,FLG,VOR/DME,165.45,42.16
2025/02/20,DSERT,K2,AZ,US,INW,VORTAC,215.56,
2025/02/20,DSERT,K2,AZ,US,PXR,VORTAC,2.0,
2025/02/20,DSOTO,K7,MS,US,MEI,VORTAC,170.0,26.0
2025/02/20,DSTEE,K7,SC,US,FLO,VORTAC,320.89,22.83
2025/02/20,DTREE,K7,GA,US,VAD,TACAN,265.0,2.0
2025/02/20,DUANE,K1,WA,US,CHJ,LOC,135.21,5.03
2025/02/20,DUANE,K1,WA,US,SEA,VORTAC,63.17,
2025/02/20,DUBBS,K7,TN,US,HCH,VOR/DME,162.04,32.76
2025/02/20,DUBBS,K7,TN,US,VXV,VORTAC,230.88,56.71
2025/02/20,DUBBY,K4,TX,US,KSY,TACAN,212.0,32.0
2025/02/20,DUBOW,K4,AR,US,ELD,VOR/DME,263.0,
2025/02/20,DUBOW,K4,AR,US,TXK,VORTAC,156.31,16.49
2025/02/20,DUBRY,K2,CA,US,PYE,VOR/DME,163.0,12.0
2025/02/20,DUBRY,K2,CA,US,SFO,VOR/DME,287.0,28.0
2025/02/20,DUBWY,K5,MI,US,JXN,DME,,5.55
2025/02/20,DUBWY,K5,MI,US,JXN,LOC,74.23,
2025/02/20,DUCAS,K2,NM,US,TCS,VORTAC,145.75,25.0
2025/02/20,DUCAY,K2,NV,US,BQU,VOR/DME,137.05,17.0
2025/02/20,DUCBA,K1,MT,US,ISN,VOR/DME,250.86,35.0
2025/02/20,DUCBE,K1,WY,US,LAR,VOR/DME,111.61,14.13
2025/02/20,DUCCA,K4,LA,US,TBD,VOR/DME,204.0,25.0
2025/02/20,DUCEG,K6,MA,US,BCU,LOC,335.77,12.72
2025/02/20,DUCEG,K6,MA,US,BOS,VOR/DME,159.38,39.8
2025/02/20,DUCEG,K6,MA,US,LFV,VOR/DME,254.65,
2025/02/20,DUCEG,K6,MA,US,MVY,VOR/DME,29.93,
2025/02/20,DUCKA,K1,OR,US,BTG,VORTAC,256.36,
2025/02/20,DUCKA,K1,OR,US,HIO,LOC,307.58,
2025/02/20,DUCKA,K1,OR,US,UBG,VOR/DME,317.82,29.0
2025/02/20,DUCKS,K4,TX,US,AXH,LOC,269.23,7.03
2025/02/20,DUCOR,K2,CA,US,EHF,VORTAC,4.0,19.22
2025/02/20,DUCOR,K2,CA,US,TTE,VOR/DME,147.39,7.72
2025/02/20,DUCOZ,K4,TX,US,IAH,VORTAC,,20.01
2025/02/20,DUCOZ,K4,TX,US,LKM,LOC,328.95,
2025/02/20,DUCUK,K2,CA,US,PMD,VORTAC,296.0,10.4
2025/02/20,DUCUT,K7,GA,US,AHN,VOR/DME,318.73,13.01
2025/02/20,DUDBE,K2,NV,US,LSV,TACAN,283.0,17.0
2025/02/20,DUDDS,K6,MD,US,ADW,VORTAC,63.89,
2025/02/20,DUDDS,K6,MD,US,BAL,VORTAC,152.91,12.0
